Title,Product_link,Sub_brand,Sale_price,MRP,Discount_Amount,Discount_pct
VACFAST RUNNING SHOES,https://www.adidas.co.in/vacfast-running-shoes/IU6692.html,Men Sportswear,2299.5,4599.0,2299.5,50.0
RUNMAGICA SHOES,https://www.adidas.co.in/runmagica-shoes/GB2436.html,Men Performance,2149.5,4299.0,2149.5,50.0
Lightrun Edge Force Shoes,https://www.adidas.co.in/lightrun-edge-force-shoes/JL1210.html,Men Performance,2799.5,5599.0,2799.5,50.0
Revolushn AT 13 Shoes,https://www.adidas.co.in/revolushn-at-13-shoes/JK8246.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Base A M Shoes,https://www.adidas.co.in/base-a-m-shoes/JK7180.html,Men Performance,2399.5,3999.0,1599.5,40.0
Symphony Shoes,https://www.adidas.co.in/symphony-shoes/JK2123.html,Men Sportswear,3499.5,4999.0,1499.5,30.0
Zapcore Shoes,https://www.adidas.co.in/zapcore-shoes/JK1165.html,Men Performance,2399.5,4799.0,2399.5,50.0
Track-One Shoes,https://www.adidas.co.in/track-one-shoes/JK1139.html,Men Performance,3179.5,5299.0,2119.5,40.0
Glide-Supreme Running Shoes,https://www.adidas.co.in/glide-supreme-running-shoes/JJ5812.html,Men Performance,1999.5,3999.0,1999.5,50.0
adidas Stridx Shoes,https://www.adidas.co.in/adidas-stridx-shoes/JJ5641.html,Men Performance,2579.5,4299.0,1719.5,40.0
Forum Mid Shoes,https://www.adidas.co.in/forum-mid-shoes/IG3754.html,Men Originals,5999.5,11999.0,5999.5,50.0
Handball Spezial,https://www.adidas.co.in/handball-spezial/JS3864.html,Men Originals,10999.0,10999.0,0.0,0.0
OZWEEGO Shoes,https://www.adidas.co.in/ozweego-shoes/FX6029.html,Originals,9099.5,12999.0,3899.5,30.0
Grand Court Alpha Shoes,https://www.adidas.co.in/grand-court-alpha-shoes/IH1287.html,Men Sportswear,4299.5,8599.0,4299.5,50.0
SL 72 RS Shoes,https://www.adidas.co.in/sl-72-rs-shoes/JR8766.html,Men Originals,5499.5,10999.0,5499.5,50.0
Treadmove Running Shoes,https://www.adidas.co.in/treadmove-running-shoes/JQ6401.html,Men Performance,4199.5,5999.0,1799.5,30.0
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/JR0911.html,Men Originals,10999.0,10999.0,0.0,0.0
Ultrarun 5 Running Shoes,https://www.adidas.co.in/ultrarun-5-running-shoes/JQ6943.html,Men Performance,6019.5,8599.0,2579.5,30.0
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/IG9030.html,Originals,10999.0,10999.0,0.0,0.0
ADIDAS FEROZA MID MER Shoes,https://www.adidas.co.in/adidas-feroza-mid-mer-shoes/KJ6173.html,Performance,9799.5,13999.0,4199.5,30.0
Adilette Comfort Slides,https://www.adidas.co.in/adilette-comfort-slides/GY1945.html,Sportswear,1999.5,3999.0,1999.5,50.0
Predator League Fold-Over Tongue Firm Ground Football Boots,https://www.adidas.co.in/predator-league-fold-over-tongue-firm-ground-football-boots/JS0424.html,Performance,6999.5,9999.0,2999.5,30.0
Adilette Comfort Slides,https://www.adidas.co.in/adilette-comfort-slides/ID3402.html,Sportswear,2759.5,4599.0,1839.5,40.0
Flowboost Shoes,https://www.adidas.co.in/flowboost-shoes/JR5505.html,Men Sportswear,5499.5,10999.0,5499.5,50.0
Ultimashow 2.0 Shoes,https://www.adidas.co.in/ultimashow-2.0-shoes/IE8899.html,Men Sportswear,5999.0,5999.0,0.0,0.0
PREDATOR PRO Fold-Over Tongue Firm Ground Football Boots,https://www.adidas.co.in/predator-pro-fold-over-tongue-firm-ground-football-boots/JS0950.html,Performance,11199.5,15999.0,4799.5,30.0
Base X M Shoes,https://www.adidas.co.in/base-x-m-shoes/JK7155.html,Men Performance,1799.5,3599.0,1799.5,50.0
Supernova Ease Shoes,https://www.adidas.co.in/supernova-ease-shoes/JQ2513.html,Men Performance,4999.5,9999.0,4999.5,50.0
Ultimashow 2.0 Shoes,https://www.adidas.co.in/ultimashow-2.0-shoes/JI2422.html,Men Sportswear,2999.5,5999.0,2999.5,50.0
Galaxy 7 Running Shoes,https://www.adidas.co.in/galaxy-7-running-shoes/JI4598.html,Men Performance,4409.5,6299.0,1889.5,30.0
Ligra 8 Indoor Shoes,https://www.adidas.co.in/ligra-8-indoor-shoes/IH0526.html,Men Performance,6599.0,6599.0,0.0,0.0
Cloudfoam Walk Shoes,https://www.adidas.co.in/cloudfoam-walk-shoes/ID6485.html,Men Sportswear,4499.5,8999.0,4499.5,50.0
OZWEEGO SHOES,https://www.adidas.co.in/ozweego-shoes/EE6464.html,Originals,9099.5,12999.0,3899.5,30.0
Heather Low Shoes,https://www.adidas.co.in/heather-low-shoes/KJ9362.html,Men Sportswear,2399.5,4799.0,2399.5,50.0
Betaa.ProSneaker Shoes,https://www.adidas.co.in/betaa.prosneaker-shoes/JK8229.html,Sportswear,2499.5,4999.0,2499.5,50.0
Bise Pro Top Flip Flops,https://www.adidas.co.in/bise-pro-top-flip-flops/KK1766.html,Men Sportswear,699.5,999.0,299.5,29.98
Cloudfoam Move Lounger Shoes,https://www.adidas.co.in/cloudfoam-move-lounger-shoes/ID6512.html,Men Sportswear,2799.5,5599.0,2799.5,50.0
Lightrun Flare 2 Shoes,https://www.adidas.co.in/lightrun-flare-2-shoes/KI8933.html,Men Performance,2499.5,4999.0,2499.5,50.0
Jabbar Hi Shoes,https://www.adidas.co.in/jabbar-hi-shoes/JI3445.html,Originals,10999.0,10999.0,0.0,0.0
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/IF3814.html,Originals,10999.0,10999.0,0.0,0.0
Adilette Comfort Slides,https://www.adidas.co.in/adilette-comfort-slides/GZ5891.html,Sportswear,1999.5,3999.0,1999.5,50.0
Barreda Decode Shoes,https://www.adidas.co.in/barreda-decode-shoes/JR3517.html,Men Sportswear,6299.5,8999.0,2699.5,30.0
ULTRABOOST 1.0 SHOES,https://www.adidas.co.in/ultraboost-1.0-shoes/HQ4201.html,Men Sportswear,8999.5,17999.0,8999.5,50.0
NU24 Cricket Shoes,https://www.adidas.co.in/nu24-cricket-shoes/JK0177.html,Performance,2399.5,4799.0,2399.5,50.0
Response Runner Shoes,https://www.adidas.co.in/response-runner-shoes/JQ2543.html,Performance,3919.5,5599.0,1679.5,30.0
Pureboost 5 Running Shoes,https://www.adidas.co.in/pureboost-5-running-shoes/ID3618.html,Men Performance,6999.5,13999.0,6999.5,50.0
Ultradream DNA Shoes,https://www.adidas.co.in/ultradream-dna-shoes/JP7925.html,Men Sportswear,4999.5,9999.0,4999.5,50.0
Ultraboost 5 Shoes,https://www.adidas.co.in/ultraboost-5-shoes/KJ3584.html,Men Performance,12599.5,17999.0,5399.5,30.0
Court Team Bounce 2.0 Shoes,https://www.adidas.co.in/court-team-bounce-2.0-shoes/HR0609.html,Men Performance,6019.5,8599.0,2579.5,30.0
Adilette Shower Slides,https://www.adidas.co.in/adilette-shower-slides/GY1891.html,Sportswear,2309.5,3299.0,989.5,29.99
Handball Spezial Shoes,https://www.adidas.co.in/handball-spezial-shoes/JQ8296.html,Men Originals,7699.5,10999.0,3299.5,30.0
Treadmove Running Shoes,https://www.adidas.co.in/treadmove-running-shoes/JQ6400.html,Men Performance,2799.5,5599.0,2799.5,50.0
Aero Turbo Thrive Shoes,https://www.adidas.co.in/aero-turbo-thrive-shoes/JK7235.html,Performance,2499.5,4999.0,2499.5,50.0
AirBreeze Shoes,https://www.adidas.co.in/airbreeze-shoes/JK7376.html,Men Performance,1999.5,3999.0,1999.5,50.0
Response Runner Shoes,https://www.adidas.co.in/response-runner-shoes/JR8058.html,Performance,3919.5,5599.0,1679.5,30.0
Midcity Low IKD Shoes,https://www.adidas.co.in/midcity-low-ikd-shoes/KK6406.html,Men Sportswear,3999.5,7999.0,3999.5,50.0
OZWEEGO Shoes,https://www.adidas.co.in/ozweego-shoes/EE6461.html,Originals,9099.5,12999.0,3899.5,30.0
Break Start Mid IKD Shoes,https://www.adidas.co.in/break-start-mid-ikd-shoes/JL2266.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Grand Court Alpha Shoes,https://www.adidas.co.in/grand-court-alpha-shoes/JQ3008.html,Men Sportswear,4299.5,8599.0,4299.5,50.0
ULTRABOOST 1.0 SHOES,https://www.adidas.co.in/ultraboost-1.0-shoes/ID5935.html,Men Sportswear,8999.5,17999.0,8999.5,50.0
X_PLR Path Shoes,https://www.adidas.co.in/x_plr-path-shoes/ID0466.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Duramo SL Shoes,https://www.adidas.co.in/duramo-sl-shoes/IF9481.html,Men Performance,4199.5,6999.0,2799.5,40.0
Adistar CHARGE Shoes,https://www.adidas.co.in/adistar-charge-shoes/JP6164.html,Men Performance,6999.5,13999.0,6999.5,50.0
Campus 00s Shoes,https://www.adidas.co.in/campus-00s-shoes/H03472.html,Originals,7699.5,10999.0,3299.5,30.0
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/JR0910.html,Men Originals,10999.0,10999.0,0.0,0.0
Ultraboost 1.0 Shoes,https://www.adidas.co.in/ultraboost-1.0-shoes/JQ0823.html,Men Sportswear,10799.5,17999.0,7199.5,40.0
CAMPUS 00s SHOES,https://www.adidas.co.in/campus-00s-shoes/JQ8341.html,Men Originals,5499.5,10999.0,5499.5,50.0
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/IG1025.html,Originals,10999.0,10999.0,0.0,0.0
Cloudfoam Go Lounger Shoes,https://www.adidas.co.in/cloudfoam-go-lounger-shoes/ID4021.html,Men Sportswear,2999.5,5999.0,2999.5,50.0
Response Super Shoes,https://www.adidas.co.in/response-super-shoes/JQ2523.html,Men Performance,5399.5,8999.0,3599.5,40.0
RESPONSE PACE RUNNING SHOES,https://www.adidas.co.in/response-pace-running-shoes/KJ1775.html,Men Performance,4999.0,4999.0,0.0,0.0
Ultrarun 5 Running Shoes,https://www.adidas.co.in/ultrarun-5-running-shoes/JQ6941.html,Men Performance,6019.5,8599.0,2579.5,30.0
ULTRA RESPONSE SHOES,https://www.adidas.co.in/ultra-response-shoes/IQ9177.html,Men Performance,1899.5,3799.0,1899.5,50.0
Heather Low Shoes,https://www.adidas.co.in/heather-low-shoes/JJ5306.html,Sportswear,2399.5,4799.0,2399.5,50.0
Alpharesponse Shoes,https://www.adidas.co.in/alpharesponse-shoes/IE6348.html,Men Sportswear,4499.5,8999.0,4499.5,50.0
X_PLR Path Shoes,https://www.adidas.co.in/x_plr-path-shoes/JP7937.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Indoor Reel Shoes,https://www.adidas.co.in/indoor-reel-shoes/JK7672.html,Performance,2799.5,5599.0,2799.5,50.0
Adilette Comfort 2.0 Slides,https://www.adidas.co.in/adilette-comfort-2.0-slides/KK3415.html,Sportswear,3499.5,4999.0,1499.5,30.0
Ultrarun 5 Running Shoes,https://www.adidas.co.in/ultrarun-5-running-shoes/JQ6932.html,Men Performance,6019.5,8599.0,2579.5,30.0
Duramo Speed Shoes,https://www.adidas.co.in/duramo-speed-shoes/IF1204.html,Men Performance,4499.5,8999.0,4499.5,50.0
Aero Rush Rise Shoes,https://www.adidas.co.in/aero-rush-rise-shoes/JK7238.html,Performance,2999.5,4999.0,1999.5,40.0
Aero Blaze Burst Shoes,https://www.adidas.co.in/aero-blaze-burst-shoes/JK7598.html,Performance,2499.5,4999.0,2499.5,50.0
Base Strike 2.0 Shoes,https://www.adidas.co.in/base-strike-2.0-shoes/JK7394.html,Men Performance,1999.5,3999.0,1999.5,50.0
BlazeVox 2 Shoes,https://www.adidas.co.in/blazevox-2-shoes/KI9037.html,Men Performance,3359.5,4799.0,1439.5,30.0
Aero Sprint X Shoes,https://www.adidas.co.in/aero-sprint-x-shoes/JL4530.html,Men Performance,2299.5,4599.0,2299.5,50.0
Kinkox 2.0 Sandals,https://www.adidas.co.in/kinkox-2.0-sandals/JK8105.html,Sportswear,1749.5,2499.0,749.5,29.99
Crazyquick Padel Shoes,https://www.adidas.co.in/crazyquick-padel-shoes/JR2127.html,Men Performance,7699.5,10999.0,3299.5,30.0
Aero Echo Zest Shoes,https://www.adidas.co.in/aero-echo-zest-shoes/JK0779.html,Men Performance,2759.5,4599.0,1839.5,40.0
Ligra 8 Indoor Shoes,https://www.adidas.co.in/ligra-8-indoor-shoes/JP7278.html,Men Performance,3499.5,6999.0,3499.5,50.0
Aero Blaze Burst Shoes,https://www.adidas.co.in/aero-blaze-burst-shoes/JK7595.html,Performance,2499.5,4999.0,2499.5,50.0
Aero Rush Rise Shoes,https://www.adidas.co.in/aero-rush-rise-shoes/JK7237.html,Performance,2499.5,4999.0,2499.5,50.0
Flair-Tonic Shoes,https://www.adidas.co.in/flair-tonic-shoes/JK7267.html,Men Performance,2499.5,4999.0,2499.5,50.0
Runmagica 2 Shoes,https://www.adidas.co.in/runmagica-2-shoes/KI9021.html,Men Performance,3359.5,4799.0,1439.5,30.0
Drop Shot Shoes,https://www.adidas.co.in/drop-shot-shoes/JK7111.html,Performance,2799.5,5599.0,2799.5,50.0
RESPONSE PACE RUNNING SHOES,https://www.adidas.co.in/response-pace-running-shoes/KJ1773.html,Men Performance,4999.0,4999.0,0.0,0.0
Lightrun Star Shoes,https://www.adidas.co.in/lightrun-star-shoes/JK1226.html,Men Performance,2649.5,5299.0,2649.5,50.0
Zapcore Shoes,https://www.adidas.co.in/zapcore-shoes/JK1164.html,Men Performance,2879.5,4799.0,1919.5,40.0
Base A Shoes,https://www.adidas.co.in/base-a-shoes/JK0958.html,Men Performance,2399.5,3999.0,1599.5,40.0
Adilaska Running Shoes,https://www.adidas.co.in/adilaska-running-shoes/JJ5644.html,Men Performance,2499.5,4999.0,2499.5,50.0
Stidx Shoes,https://www.adidas.co.in/stidx-shoes/IQ8820.html,Men Performance,2149.5,4299.0,2149.5,50.0
Swenn Slides,https://www.adidas.co.in/swenn-slides/KK1672.html,Sportswear,999.5,1999.0,999.5,50.0
LightRun Xalt 2 Shoes,https://www.adidas.co.in/lightrun-xalt-2-shoes/KI8927.html,Men Performance,2799.5,5599.0,2799.5,50.0
PURECHILL SLIDES,https://www.adidas.co.in/purechill-slides/KH6673.html,Men Sportswear,6599.0,6599.0,0.0,0.0
Grand Court Base 00s IKD Shoes,https://www.adidas.co.in/grand-court-base-00s-ikd-shoes/JL2227.html,Men Sportswear,3599.5,5999.0,2399.5,40.0
Energy Flux Shoes,https://www.adidas.co.in/energy-flux-shoes/JL1208.html,Men Performance,3359.5,4799.0,1439.5,30.0
Flair-Tonic Shoes,https://www.adidas.co.in/flair-tonic-shoes/JK3763.html,Men Performance,2499.5,4999.0,2499.5,50.0
Energy Flux Shoes,https://www.adidas.co.in/energy-flux-shoes/JK1030.html,Men Performance,2879.5,4799.0,1919.5,40.0
BEASTMODE SHOES,https://www.adidas.co.in/beastmode-shoes/IQ8864.html,Men Performance,2499.5,4999.0,2499.5,50.0
Adizero Ubersonic 5 Tennis Shoes,https://www.adidas.co.in/adizero-ubersonic-5-tennis-shoes/IH2556.html,Men Performance,10499.5,14999.0,4499.5,30.0
Urbanscape Flip Flops,https://www.adidas.co.in/urbanscape-flip-flops/KK1704.html,Men Sportswear,1119.5,1599.0,479.5,29.99
ADILETTE NOSHOWER SLIDES,https://www.adidas.co.in/adilette-noshower-slides/KI0530.html,Sportswear,2519.5,3599.0,1079.5,29.99
PREDATOR CLUB Fold-Over Tongue Firm Ground/Multi Ground Football Boots,https://www.adidas.co.in/predator-club-fold-over-tongue-firm-ground-multi-ground-football-boots/JR3330.html,Performance,6599.0,6599.0,0.0,0.0
Ultraboost 5 Shoes,https://www.adidas.co.in/ultraboost-5-shoes/JQ6653.html,Men Performance,17999.0,17999.0,0.0,0.0
Grand Court Alpha Shoes,https://www.adidas.co.in/grand-court-alpha-shoes/JP8734.html,Men Sportswear,4299.5,8599.0,4299.5,50.0
Rapide Run Shoes,https://www.adidas.co.in/rapide-run-shoes/JL2606.html,Men Performance,3179.5,5299.0,2119.5,40.0
Adissey Sandals,https://www.adidas.co.in/adissey-sandals/JK7808.html,Men TERREX,1399.5,2799.0,1399.5,50.0
Crag Step Shoes,https://www.adidas.co.in/crag-step-shoes/JK7791.html,Men TERREX,6599.0,6599.0,0.0,0.0
Torpace Shoes,https://www.adidas.co.in/torpace-shoes/JK7615.html,Men Performance,3599.5,5999.0,2399.5,40.0
Aero Vortex Glide Shoes,https://www.adidas.co.in/aero-vortex-glide-shoes/JK7593.html,Performance,2499.5,4999.0,2499.5,50.0
AeroZoomXcel Shoes,https://www.adidas.co.in/aerozoomxcel-shoes/JK7580.html,Performance,2799.5,5599.0,2799.5,50.0
Dash-Run Shoes,https://www.adidas.co.in/dash-run-shoes/JK1014.html,Men Performance,2999.5,4999.0,1999.5,40.0
Lightrun Clip Shoes,https://www.adidas.co.in/lightrun-clip-shoes/JK0926.html,Men Performance,3359.5,5599.0,2239.5,40.0
Aero Flight Frenzy Shoes,https://www.adidas.co.in/aero-flight-frenzy-shoes/JK0818.html,Men Performance,3359.5,5599.0,2239.5,40.0
ZAP-RUN Running Shoes,https://www.adidas.co.in/zap-run-running-shoes/JJ5403.html,Men Performance,2149.5,4299.0,2149.5,50.0
ZAPID SHOES,https://www.adidas.co.in/zapid-shoes/IQ9203.html,Men Performance,2999.5,4999.0,1999.5,40.0
STERLINN SHOES,https://www.adidas.co.in/sterlinn-shoes/GC0976.html,Men Performance,2999.5,5999.0,2999.5,50.0
RUNNING ADIGLIDE SHOES,https://www.adidas.co.in/running-adiglide-shoes/EY3062.html,Men Performance,2149.5,4299.0,2149.5,50.0
Cruzio 2.0 Sandals,https://www.adidas.co.in/cruzio-2.0-sandals/KJ4182.html,Men TERREX,2799.5,3999.0,1199.5,29.99
Eclyptix 2000 IKD Shoes,https://www.adidas.co.in/eclyptix-2000-ikd-shoes/JL2249.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Glidestar Sandals,https://www.adidas.co.in/glidestar-sandals/JK7816.html,Men TERREX,1399.5,2799.0,1399.5,50.0
Lightrun Zoomer Shoes,https://www.adidas.co.in/lightrun-zoomer-shoes/JK7512.html,Men Performance,3179.5,5299.0,2119.5,40.0
Lightrun Edge Force 2.0 Shoes,https://www.adidas.co.in/lightrun-edge-force-2.0-shoes/JK7510.html,Men Performance,3499.5,4999.0,1499.5,30.0
Aero Dash Drive Shoes,https://www.adidas.co.in/aero-dash-drive-shoes/JK7504.html,Men Performance,3179.5,5299.0,2119.5,40.0
Flair Rapid Pace Shoes,https://www.adidas.co.in/flair-rapid-pace-shoes/JK7501.html,Men Performance,3709.5,5299.0,1589.5,30.0
Vpred Move Shoes,https://www.adidas.co.in/vpred-move-shoes/JK1154.html,Men Performance,2999.5,4999.0,1999.5,40.0
Dashbomb Shoes,https://www.adidas.co.in/dashbomb-shoes/JK1003.html,Men Performance,2999.5,4999.0,1999.5,40.0
ENT-SMART Running Shoes,https://www.adidas.co.in/ent-smart-running-shoes/JJ5808.html,Men Performance,1999.5,3999.0,1999.5,50.0
Rapyd-Sliide Slides,https://www.adidas.co.in/rapyd-sliide-slides/HQ8346.html,Men Sportswear,2299.0,2299.0,0.0,0.0
MARS 1.1 SHOES,https://www.adidas.co.in/mars-1.1-shoes/GA7556.html,Men Performance,2299.5,4599.0,2299.5,50.0
AMPLIGY SHOES,https://www.adidas.co.in/ampligy-shoes/GA0909.html,Men Performance,1920.0,4799.0,2879.0,59.99
Aquo Slip On Slides,https://www.adidas.co.in/aquo-slip-on-slides/KK1662.html,Sportswear,1119.5,1599.0,479.5,29.99
PREDATOR CLUB Fold-Over Tongue Firm Ground/Multi Ground Football Boots,https://www.adidas.co.in/predator-club-fold-over-tongue-firm-ground-multi-ground-football-boots/JS0347.html,Performance,4619.5,6599.0,1979.5,30.0
Marvello Flip Flops,https://www.adidas.co.in/marvello-flip-flops/JK8091.html,Men Sportswear,1599.0,1599.0,0.0,0.0
Break Start IKD Shoes,https://www.adidas.co.in/break-start-ikd-shoes/JL2263.html,Men Sportswear,2999.5,5999.0,2999.5,50.0
Flowboost Shoes,https://www.adidas.co.in/flowboost-shoes/JR5506.html,Men Sportswear,5499.5,10999.0,5499.5,50.0
SL 72 Rs Shoes,https://www.adidas.co.in/sl-72-rs-shoes/JR8789.html,Men Originals,4999.5,9999.0,4999.5,50.0
Lite Racer 4.0 Shoes,https://www.adidas.co.in/lite-racer-4.0-shoes/IE6135.html,Men Sportswear,2499.5,4999.0,2499.5,50.0
Temper Run 2.0 Shoes,https://www.adidas.co.in/temper-run-2.0-shoes/JH5491.html,Men Originals,4999.5,9999.0,4999.5,50.0
Questar 3 Running Shoes,https://www.adidas.co.in/questar-3-running-shoes/ID6320.html,Men Performance,5599.5,7999.0,2399.5,30.0
Cloudfoam Step Shoes,https://www.adidas.co.in/cloudfoam-step-shoes/JS0296.html,Men Sportswear,4499.5,8999.0,4499.5,50.0
Grand Court Base 2.0 Shoes,https://www.adidas.co.in/grand-court-base-2.0-shoes/JH8611.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Forum Low CL Shoes,https://www.adidas.co.in/forum-low-cl-shoes/IH7828.html,Men Originals,5499.5,10999.0,5499.5,50.0
Adilette Shower Slides,https://www.adidas.co.in/adilette-shower-slides/JI4760.html,Sportswear,3299.0,3299.0,0.0,0.0
Ultimashow 2.0 Shoes,https://www.adidas.co.in/ultimashow-2.0-shoes/JI2420.html,Men Sportswear,3599.5,5999.0,2399.5,40.0
Jogit Shoes,https://www.adidas.co.in/jogit-shoes/JR0863.html,Men Performance,4559.5,7599.0,3039.5,40.0
Lightblaze Shoes,https://www.adidas.co.in/lightblaze-shoes/JS0913.html,Men Sportswear,5999.5,9999.0,3999.5,40.0
Tokyo Shoes,https://www.adidas.co.in/tokyo-shoes/JQ0596.html,Originals,6999.5,9999.0,2999.5,30.0
Adifom Iiinfinity Slides,https://www.adidas.co.in/adifom-iiinfinity-slides/JQ2637.html,Originals,2759.5,4599.0,1839.5,40.0
Grand Court TD Lifestyle Court Casual Shoes,https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/JQ0526.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
SL 72 RS Shoes,https://www.adidas.co.in/sl-72-rs-shoes/JH5095.html,Men Originals,5999.5,9999.0,3999.5,40.0
Runfalcon 5 Running Shoes,https://www.adidas.co.in/runfalcon-5-running-shoes/JI3387.html,Men Performance,3959.5,6599.0,2639.5,40.0
Adilette 22 Slides,https://www.adidas.co.in/adilette-22-slides/JH7795.html,Men Originals,2999.5,5999.0,2999.5,50.0
Ultraboost 1.0 Shoes,https://www.adidas.co.in/ultraboost-1.0-shoes/JR9513.html,Sportswear,8999.5,17999.0,8999.5,50.0
Campus 00s Shoes,https://www.adidas.co.in/campus-00s-shoes/JQ8346.html,Men Originals,5499.5,10999.0,5499.5,50.0
Supernova Rise 2 Running Shoes,https://www.adidas.co.in/supernova-rise-2-running-shoes/JS0493.html,Men Performance,8999.5,14999.0,5999.5,40.0
Rapidmove 2 Training Shoes,https://www.adidas.co.in/rapidmove-2-training-shoes/JS3175.html,Men Performance,4999.5,9999.0,4999.5,50.0
CourtJam Control 3 Tennis Shoes,https://www.adidas.co.in/courtjam-control-3-tennis-shoes/IF7888.html,Men Performance,6299.5,8999.0,2699.5,30.0
Flexcloud 2.1 Field Hockey Shoes,https://www.adidas.co.in/flexcloud-2.1-field-hockey-shoes/IG2181.html,Performance,5499.5,10999.0,5499.5,50.0
GRAND COURT 2.0 SHOES,https://www.adidas.co.in/grand-court-2.0-shoes/JR0546.html,Men Sportswear,3999.5,7999.0,3999.5,50.0
Samoa Shoes,https://www.adidas.co.in/samoa-shoes/JQ0045.html,Men Originals,4499.5,8999.0,4499.5,50.0
Response Super Shoes,https://www.adidas.co.in/response-super-shoes/JI4308.html,Men Performance,4499.5,8999.0,4499.5,50.0
RESPONSE RUNNER 2 Shoes,https://www.adidas.co.in/response-runner-2-shoes/KJ1738.html,Performance,4299.0,4299.0,0.0,0.0
Forum Mid Shoes,https://www.adidas.co.in/forum-mid-shoes/IG3755.html,Men Originals,7199.5,11999.0,4799.5,40.0
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/JI2044.html,Men Originals,10999.0,10999.0,0.0,0.0
Adilette Aqua Slides,https://www.adidas.co.in/adilette-aqua-slides/EF1730.html,Performance,1999.0,1999.0,0.0,0.0
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/ID1479.html,Men Originals,10999.0,10999.0,0.0,0.0
Aero Blaze Burst Shoes,https://www.adidas.co.in/aero-blaze-burst-shoes/JK7599.html,Performance,2499.5,4999.0,2499.5,50.0
Galaxy 6 Shoes,https://www.adidas.co.in/galaxy-6-shoes/GW4139.html,Men Performance,2999.5,5999.0,2999.5,50.0
Ozmillen Shoes,https://www.adidas.co.in/ozmillen-shoes/JP7821.html,Men Originals,6599.5,10999.0,4399.5,40.0
Lite Racer 3.0 Shoes,https://www.adidas.co.in/lite-racer-3.0-shoes/GY3094.html,Men Sportswear,2799.5,5599.0,2799.5,50.0
Jogit Shoes,https://www.adidas.co.in/jogit-shoes/JQ7134.html,Men Performance,3799.5,7599.0,3799.5,50.0
Aero Sonic Zest Shoes,https://www.adidas.co.in/aero-sonic-zest-shoes/JK0807.html,Men Performance,2799.5,5599.0,2799.5,50.0
Aero Sonic Zest Shoes,https://www.adidas.co.in/aero-sonic-zest-shoes/JK0809.html,Men Performance,2799.5,5599.0,2799.5,50.0
Brace Walk Shoes,https://www.adidas.co.in/brace-walk-shoes/IU6253.html,Men Sportswear,2999.5,5999.0,2999.5,50.0
Yard Cricket Shoes,https://www.adidas.co.in/yard-cricket-shoes/JK7457.html,Performance,4299.0,4299.0,0.0,0.0
Pivot Court Shoes,https://www.adidas.co.in/pivot-court-shoes/JK0758.html,Performance,2149.5,4299.0,2149.5,50.0
Response Shoes,https://www.adidas.co.in/response-shoes/IH6008.html,Men Performance,5319.5,7599.0,2279.5,30.0
Cloudfoam Go Lounger Shoes,https://www.adidas.co.in/cloudfoam-go-lounger-shoes/ID4020.html,Men Sportswear,2999.5,5999.0,2999.5,50.0
Galaxy 6 Shoes,https://www.adidas.co.in/galaxy-6-shoes/GW4140.html,Men Performance,2999.5,5999.0,2999.5,50.0
Supernova Stride Running Shoes,https://www.adidas.co.in/supernova-stride-running-shoes/IH2909.html,Men Performance,6499.5,12999.0,6499.5,50.0
Grand Court TD Lifestyle Court Casual Shoes,https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/JH9365.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
ULTRABOOST 1.0 SHOES,https://www.adidas.co.in/ultraboost-1.0-shoes/IE8976.html,Men Sportswear,8999.5,17999.0,8999.5,50.0
Galaxy 6 Shoes,https://www.adidas.co.in/galaxy-6-shoes/IE8137.html,Men Performance,3599.5,5999.0,2399.5,40.0
Switch Move Running Shoes,https://www.adidas.co.in/switch-move-running-shoes/IG1761.html,Performance,2999.5,5999.0,2999.5,50.0
Ultrarun 5 Running Shoes,https://www.adidas.co.in/ultrarun-5-running-shoes/JR3017.html,Men Performance,4799.5,7999.0,3199.5,40.0
Own the Game 3 Shoes,https://www.adidas.co.in/own-the-game-3-shoes/IF4566.html,Men Performance,4619.5,6599.0,1979.5,30.0
Cloudfoam Move Shoes,https://www.adidas.co.in/cloudfoam-move-shoes/JI4825.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Grand Court Alpha Shoes,https://www.adidas.co.in/grand-court-alpha-shoes/JQ3011.html,Men Sportswear,4299.5,8599.0,4299.5,50.0
BlazeAir Shoes,https://www.adidas.co.in/blazeair-shoes/JK7407.html,Men Performance,2149.5,4299.0,2149.5,50.0
